"","subject","exercise","fbodyacceljerkmeanx","fbodyacceljerkmeany","fbodyacceljerkmeanz","fbodyacceljerkstandarddeviationx","fbodyacceljerkstandarddeviationy","fbodyacceljerkstandarddeviationz","fbodyaccelmagnitudemean","fbodyaccelmagnitudestandarddeviation","fbodyaccelmeanx","fbodyaccelmeany","fbodyaccelmeanz","fbodyaccelstandarddeviationx","fbodyaccelstandarddeviationy","fbodyaccelstandarddeviationz","fbodybodyacceljerkmagnitudemean","fbodybodyacceljerkmagnitudestandarddeviation","fbodybodygyrojerkmagnitudemean","fbodybodygyrojerkmagnitudestandarddeviation","fbodybodygyromagnitudemean","fbodybodygyromagnitudestandarddeviation","fbodygyromeanx","fbodygyromeany","fbodygyromeanz","fbodygyrostandarddeviationx","fbodygyrostandarddeviationy","fbodygyrostandarddeviationz","tbodyacceljerkmagnitudemean","tbodyacceljerkmagnitudestandarddeviation","tbodyacceljerkmeanx","tbodyacceljerkmeany","tbodyacceljerkmeanz","tbodyacceljerkstandarddeviationx","tbodyacceljerkstandarddeviationy","tbodyacceljerkstandarddeviationz","tbodyaccelmagnitudemean","tbodyaccelmagnitudestandarddeviation","tbodyaccelmeanz","tbodyaccelstandarddeviationx","tbodyaccelstandarddeviationy","tbodyaccelstandarddeviationz","tbodygyrojerkmagnitudemean","tbodygyrojerkmagnitudestandarddeviation","tbodygyrojerkmeanx","tbodygyrojerkmeany","tbodygyrojerkmeanz","tbodygyrojerkstandarddeviationx","tbodygyrojerkstandarddeviationy","tbodygyrojerkstandarddeviationz","tbodygyromagnitudemean","tbodygyromagnitudestandarddeviation","tbodygyromeanx","tbodygyromeany","tbodygyromeanz","tbodygyrostandarddeviationx","tbodygyrostandarddeviationy","tbodygyrostandarddeviationz","tgravityaccelmagnitudemean","tgravityaccelmagnitudestandarddeviation","tgravityaccelmeanx","tgravityaccelmeany","tgravityaccelmeanz","tgravityaccelstandarddeviationx","tgravityaccelstandarddeviationy","tgravityaccelstandarddeviationz"
"139",24,"LAYING",-0.752118934401389,-0.750177633694444,-0.7293672131,-0.722906364068056,-0.707213245498611,-0.718307167444444,-0.728523883013889,-0.730844327958333,-0.796495744369444,-0.793536901305556,-0.793704142349583,-0.768486012742083,-0.768237582265972,-0.762455133334722,-0.74501733075,-0.761427071319444,-0.768986168236111,-0.783666875652778,-0.75504477625,-0.7755662455,-0.708629026693056,-0.714716585823611,-0.719211256902778,-0.721646866763889,-0.723115781652778,-0.715627555277778,-0.790979512815278,-0.795243426711111,-0.760257903388889,-0.749094705638889,-0.745206977055556,-0.7570238165,-0.758531317373611,-0.7691074731375,-0.780764793805556,-0.796023320097222,-0.785172132375,-0.7785801005,-0.781950771916667,-0.783293539736111,-0.790666004125,-0.794788629358056,-0.778571986938333,-0.7724136095125,-0.782351434615278,-0.779266125961111,-0.778893365304167,-0.775618021189028,-0.7967784358125,-0.794879648069444,-0.755083111366667,-0.7547514358125,-0.767311085088889,-0.783282189572222,-0.790047012790278,-0.777524346227778,-0.790564483926944,-0.7902767160875,-0.790083015375,-0.786589917708333,-0.789549629805556,-0.778855873111111,-0.768923886847222,-0.760910264138889
"140",24,"SITTING",-0.749461611845588,-0.754148114867647,-0.751984842941177,-0.755926070776471,-0.754116000576471,-0.756991082529412,-0.783484886895588,-0.784545838008823,-0.761801059882353,-0.743996478941176,-0.747612135602941,-0.741639986897059,-0.752523132729412,-0.7509353055,-0.781987953813235,-0.785491434405882,-0.785220175891765,-0.784411435620735,-0.790098901285,-0.789132413260294,-0.757430584911765,-0.772384592964412,-0.77184920139075,-0.783996162276471,-0.782484000298382,-0.787259354910294,-0.779002464764706,-0.776899118955882,-0.768184693560294,-0.763911227054412,-0.750550504769118,-0.748891986273529,-0.730471428572059,-0.742616643335029,-0.772249292705882,-0.765475272352941,-0.787143363414706,-0.789646869189706,-0.784827181161765,-0.785158025773529,-0.774164563970588,-0.764413685998529,-0.732662173882353,-0.743532576019118,-0.738536399226471,-0.762419663779412,-0.765414331735294,-0.765830929161765,-0.769987489676471,-0.777119995338235,-0.744500101519118,-0.734565483307353,-0.740067924235294,-0.709668799661765,-0.723866125911765,-0.727014702735294,-0.771834129102941,-0.769279926470588,-0.784477431216177,-0.785296678986765,-0.785290788813235,-0.783280633669118,-0.781511467998529,-0.771193788658971
"141",24,"STANDING",-0.744887697963768,-0.718168423829855,-0.736399182207246,-0.750029050643478,-0.761472611362319,-0.728165313623188,-0.7600847991,-0.767033808701449,-0.779013854276812,-0.77245555054058,-0.748210894544928,-0.762942217572464,-0.763525629182609,-0.775099272856522,-0.775037613494203,-0.774786314347826,-0.771823792268116,-0.771362681623188,-0.777440572898551,-0.76748582557971,-0.71336422157971,-0.728813187144927,-0.746748286923188,-0.763314484363768,-0.751932099692754,-0.757089601811594,-0.780513672173913,-0.780464135365217,-0.724630597472464,-0.741155426302899,-0.752130864507246,-0.764682924388406,-0.752189983894203,-0.726226703376812,-0.780686443611594,-0.778152744985507,-0.775745173768116,-0.766544482623188,-0.761337060695652,-0.759639252275362,-0.766732327231884,-0.780174532966667,-0.781848789552159,-0.789493661349275,-0.781424260057971,-0.781183501528986,-0.777017127014493,-0.78045140544058,-0.778700185234507,-0.766940715652174,-0.733421097855072,-0.765063980373913,-0.779092665232609,-0.782893465398551,-0.763795906597101,-0.774222542043478,-0.780532029530435,-0.778067241034783,-0.764566394434783,-0.747401390057971,-0.731926020246377,-0.746602229246377,-0.746291364318841,-0.748964348144928
"142",24,"WALKING",-0.309638341344828,-0.299978022327586,-0.295515000431034,-0.312233349475862,-0.323646373503448,-0.31317079262069,-0.371979488674138,-0.381291274362069,-0.309082145517241,-0.303779536451724,-0.301521150067241,-0.311843855551724,-0.306321501482759,-0.3120579775,-0.369645271337931,-0.37049475467069,-0.352585128072414,-0.360700505810345,-0.389164632751724,-0.356543503775862,-0.326325977762069,-0.328275787586207,-0.320626509655172,-0.358352258465517,-0.371730903775862,-0.380208648551724,-0.353174777044828,-0.328139620448276,-0.423583218982759,-0.436244365275862,-0.414007547810345,-0.440557675746552,-0.453194504293103,-0.430296937987931,-0.358333306724138,-0.350114694637931,-0.393234222151724,-0.402696351103448,-0.3704635325,-0.399618030465517,-0.326927092715517,-0.327328015668966,-0.413290613772414,-0.418788720482759,-0.410259350189655,-0.376251867224138,-0.368965672086207,-0.380500626241379,-0.33218690937931,-0.325307732103448,-0.431814128758621,-0.442018164927586,-0.462221598391379,-0.461557243246552,-0.430889903241379,-0.416485852775862,-0.342514686396552,-0.349094808517241,-0.398138659034483,-0.404635140568966,-0.42426470652069,-0.409996019413793,-0.431922813055172,-0.437895231408621
"143",24,"WALKING_DOWNSTAIRS",-0.337660960781818,-0.344887770183636,-0.341679176050909,-0.311245570430909,-0.271378541805455,-0.300441365563636,-0.208012704132727,-0.181526477167273,-0.318710669545455,-0.3367201122,-0.337042161532727,-0.332128225163636,-0.357557477543636,-0.341908237327273,-0.170010276647273,-0.204835114345455,-0.157335199734909,-0.162115733074545,-0.198532652740909,-0.153379987941818,-0.314278476130909,-0.275892827509091,-0.265030592277273,-0.232556185490909,-0.234105423836364,-0.227409839749091,-0.264494958810909,-0.3013962644,-0.22197504648,-0.241315005363636,-0.259962226727273,-0.264613110945455,-0.261104353890909,-0.266864761181818,-0.232259319327273,-0.271593969052727,-0.17226296802,-0.166490853456364,-0.167457433096364,-0.179385833038182,-0.2649460824,-0.284998676510909,-0.24123391538,-0.231810399163636,-0.261811072083636,-0.259514059254545,-0.227829977553273,-0.234296586072727,-0.289057176236364,-0.296366732654545,-0.311962238618182,-0.2694817204,-0.250865648690909,-0.272202501496727,-0.294319456836364,-0.279308606687273,-0.269343598247273,-0.240088007330909,-0.187528676014545,-0.194545631396364,-0.180420608750909,-0.216313841989091,-0.242467123390909,-0.219873215016364
"144",24,"WALKING_UPSTAIRS",-0.305123705523729,-0.346897935515254,-0.349483488610169,-0.37752166879661,-0.399713007525424,-0.41990752609661,-0.427155636694915,-0.436819608474576,-0.308562292508475,-0.293212663672881,-0.295941793389831,-0.291295867677966,-0.284416421983051,-0.292767644779661,-0.453670169677966,-0.462018076644068,-0.470324862440678,-0.496975416050847,-0.455247486271186,-0.452173304288136,-0.407838153322034,-0.37843439359322,-0.409854738322034,-0.429163604966102,-0.405376185338983,-0.400636227581695,-0.337384382627119,-0.343149862084746,-0.397187023627119,-0.387101778533898,-0.382320145542373,-0.369422277662712,-0.372686333779661,-0.338649576220339,-0.355301720084746,-0.360339054762712,-0.460673902635593,-0.443880172677966,-0.440089827694915,-0.44018346169339,-0.342566769305085,-0.296273634627119,-0.333018789430508,-0.327955624932203,-0.329251278067797,-0.327566590118644,-0.342616336169491,-0.343680493067797,-0.348370890525424,-0.356169364564407,-0.327331948457627,-0.368266381779661,-0.340851063864407,-0.353636813881356,-0.337543691288136,-0.339596786728814,-0.344190789372881,-0.344693042864407,-0.445955316271186,-0.452345617949153,-0.423311701242373,-0.443204490711864,-0.414391155474576,-0.415820003050847
"145",25,"LAYING",-0.67649266809726,-0.672995746,-0.687244676510959,-0.714624958090411,-0.694944551827397,-0.686723827708904,-0.720465167124658,-0.690368765808219,-0.657570332945206,-0.649194511863014,-0.712662370605479,-0.718739336252055,-0.704075130931507,-0.679598380643836,-0.721421267047945,-0.678116766452055,-0.713796831450685,-0.698649956630137,-0.667477904575343,-0.667614596257534,-0.693871364026027,-0.700582928841096,-0.716661789839726,-0.736608931376712,-0.752585999216027,-0.742047448335616,-0.673787814890411,-0.696914228158904,-0.589623928041096,-0.640264515117808,-0.637526505279452,-0.617890286068493,-0.603644721191781,-0.619724959028767,-0.745057493410959,-0.757585805972603,-0.699523356109589,-0.703715619232877,-0.648697099273973,-0.652834540232877,-0.68896030390274,-0.713469470123288,-0.67012089760274,-0.697364831465753,-0.681036477253425,-0.697376160646575,-0.70955536579452,-0.712645034784931,-0.688621471246575,-0.698814655563014,-0.609932622986301,-0.647403224109589,-0.668249887820548,-0.665805373931507,-0.675599872821918,-0.683741688808219,-0.723497064205479,-0.68970224519863,-0.630922291780822,-0.640013678693151,-0.615275396315068,-0.607987967712329,-0.606545391815069,-0.600408302972603
"146",25,"SITTING",-0.767440802615385,-0.756719467687692,-0.756081111044615,-0.744780175587692,-0.7615752892,-0.760734368538462,-0.753012308272308,-0.753319866536923,-0.75845720216,-0.762730778672308,-0.778855365066154,-0.783924536969231,-0.768892422712308,-0.749830118384615,-0.754641015549846,-0.76563002238,-0.757804579373846,-0.746506485015385,-0.749799942312769,-0.753933397690154,-0.754524144892308,-0.742882676404615,-0.750670793083077,-0.744911634128154,-0.756813402930769,-0.755088695086154,-0.743026589150769,-0.745406666264615,-0.803346008615385,-0.806561983869231,-0.792781336212308,-0.7807533467,-0.795261207149231,-0.791197281504615,-0.761538958861538,-0.767366927338462,-0.774734401067692,-0.776184582,-0.778475216829231,-0.758447644658461,-0.761232824456923,-0.739664693021538,-0.767404462635385,-0.756310539946154,-0.755044540707692,-0.742510679289231,-0.741288210690769,-0.744281689738462,-0.758808380595385,-0.765005667693846,-0.793293655065692,-0.780051345930769,-0.778169741704615,-0.777778558573846,-0.773110836983077,-0.760074270469231,-0.751835201483077,-0.749729707576923,-0.775339679096923,-0.789854879824615,-0.790836269384615,-0.779367571501538,-0.770605129424615,-0.780097212135385
"147",25,"STANDING",-0.78631309182027,-0.776938742939189,-0.779611757463514,-0.781648307810811,-0.777727346202703,-0.778079099432432,-0.770726708264865,-0.746240192852703,-0.785186306895946,-0.776268050463514,-0.766404999543108,-0.760784705883784,-0.773269582477027,-0.792398646031757,-0.759847678735135,-0.771407363995946,-0.743723077439189,-0.763762686432432,-0.757814011505405,-0.737029181551351,-0.791337338313513,-0.780140100454459,-0.767503057195676,-0.769362369891081,-0.779144282955405,-0.779664313247297,-0.760706053090541,-0.772093721094595,-0.752078896148649,-0.742330400716216,-0.760882316945946,-0.766665712662162,-0.763596240883784,-0.762792412986486,-0.747689981391892,-0.75938650937027,-0.766070683977027,-0.757916179378378,-0.752752485483784,-0.759003265821622,-0.761554629912162,-0.778239126763513,-0.761796228445946,-0.758369537940541,-0.774051418401351,-0.788057281625,-0.761353035497297,-0.747664484267568,-0.772683321891892,-0.763119298912041,-0.764954879378378,-0.767463916432432,-0.761320590025676,-0.766158649148649,-0.783386747459459,-0.775073953700811,-0.775545629291892,-0.760143614162162,-0.769002628081081,-0.761415814635135,-0.737239431056757,-0.756842725151216,-0.769813371743243,-0.761048504689189
"148",25,"WALKING",-0.45899621,-0.440464599525676,-0.436336806559459,-0.433139113713513,-0.445224351036486,-0.439833193175676,-0.380810482040541,-0.394078890337838,-0.461039205039189,-0.473655006945946,-0.461599780108108,-0.453809471081081,-0.46917928877027,-0.481256734794595,-0.411406478486486,-0.417172434040541,-0.403788390905405,-0.41124116627027,-0.415035602683784,-0.416375877675676,-0.411842622178919,-0.412410990975946,-0.416383104397297,-0.417155565886487,-0.396715486768919,-0.390085658725676,-0.452893638881081,-0.440513882345676,-0.4218204305,-0.425169185889189,-0.431052239094595,-0.446976771837838,-0.434961811713514,-0.428339909632432,-0.454313160862162,-0.474639673513513,-0.423950463656757,-0.426182103175676,-0.4174653807,-0.402699361472973,-0.462812994054054,-0.449725038432432,-0.460825782405405,-0.445336427418919,-0.449879082310811,-0.465895277364865,-0.46360222525,-0.440377603775676,-0.46203524957527,-0.460677137540541,-0.436849442959459,-0.428154069067568,-0.460011910221622,-0.457463235243243,-0.45325053597,-0.453180819263514,-0.461547101732432,-0.467727194445946,-0.414031044613514,-0.435829315351351,-0.429433602516216,-0.430216819418919,-0.437640038597297,-0.434142399702703
"149",25,"WALKING_DOWNSTAIRS",-0.33835483638069,-0.345999063672414,-0.348913667791379,-0.358099039925862,-0.363628075322414,-0.344563456218966,-0.421657861603448,-0.407033090422414,-0.327726717536207,-0.316479230625862,-0.313760286956897,-0.319917663375862,-0.351763446982759,-0.355066365172414,-0.393822020572586,-0.403301720241379,-0.415051978568966,-0.395890571948276,-0.419641921310345,-0.414023408017241,-0.360283283896552,-0.390963944677586,-0.411613408115517,-0.380580501327586,-0.39137633912069,-0.439797067689655,-0.311019563793103,-0.320922698446552,-0.373549510962069,-0.392991228155172,-0.379009641155172,-0.368909166327586,-0.378765034431034,-0.346649184310345,-0.299608340375862,-0.3152099933,-0.41691016687931,-0.413519574810345,-0.379401068691379,-0.394011773517241,-0.352754878775862,-0.346337185810345,-0.313245037774138,-0.338699898810345,-0.311176824815517,-0.322343654758621,-0.323913163172414,-0.296122409913793,-0.3160871883,-0.330588096934483,-0.355092577839655,-0.376631500827586,-0.344877760896552,-0.322442217762069,-0.326136881431034,-0.332018500689655,-0.344337661827586,-0.331216286844828,-0.400948514431035,-0.377070482,-0.365672081137931,-0.38298081689569,-0.392940140931034,-0.379724451258621
"150",25,"WALKING_UPSTAIRS",-0.487883259430769,-0.476623842253846,-0.483065022147692,-0.480551086478462,-0.472971146169231,-0.471226302815385,-0.405491034046154,-0.4026264984,-0.474316003523077,-0.457932062507692,-0.466614298584615,-0.453241016692308,-0.464833646646154,-0.460517916107692,-0.392922844507692,-0.394040361092308,-0.386801673753846,-0.389859475352308,-0.414373880076923,-0.414767078624615,-0.431467229353385,-0.428985551430769,-0.422351041015385,-0.432360330075385,-0.411962685353846,-0.402763236246154,-0.507508667276923,-0.487531922815385,-0.447979554593846,-0.442932137153846,-0.428493553052,-0.441316561535385,-0.453924171169231,-0.445060762615385,-0.501412535444615,-0.490352808664615,-0.385251769384615,-0.391878330933846,-0.389178082507692,-0.393683263738462,-0.486127129246154,-0.48672641466,-0.527192139215385,-0.522982373738308,-0.497057426630769,-0.487459269569231,-0.480752514107692,-0.481503225559077,-0.499096234415385,-0.480473433644923,-0.454762875246154,-0.4732350726,-0.495314258415385,-0.524128481123077,-0.529569329138462,-0.515398698252308,-0.498522611769231,-0.486392215092308,-0.385593684092308,-0.382035491492308,-0.414211506692308,-0.440674638953846,-0.428199615492308,-0.424184842061538
"151",26,"LAYING",-0.783993028197368,-0.80667017475,-0.800441303763158,-0.804241040421053,-0.807487805144737,-0.792331655565789,-0.765538522831579,-0.7630797997,-0.733688040907895,-0.746269485368421,-0.771754371555263,-0.781845691276316,-0.77868663018421,-0.780180254397368,-0.746730397896053,-0.750535086762105,-0.767803323839868,-0.746320346506579,-0.757199294225,-0.77596375673421,-0.797089369486842,-0.786322392828947,-0.79706934018421,-0.786115768802632,-0.786720512173684,-0.782358722575,-0.706558686390789,-0.70046468246579,-0.794433621576316,-0.802302138726539,-0.811100077605263,-0.813554202628947,-0.798968885884211,-0.805791708026316,-0.737124011552632,-0.728496989188158,-0.7528383652,-0.776069425996053,-0.800113037077632,-0.789249141557895,-0.742838273889474,-0.742740808092105,-0.78311848355,-0.759154058078421,-0.744621026060053,-0.742896785813158,-0.734175461409211,-0.741219356090789,-0.71604786881579,-0.738040875776316,-0.806900978978947,-0.811469413101316,-0.811820272348684,-0.789980875517105,-0.784418056843421,-0.778146707125,-0.722618567347368,-0.711249903314474,-0.782566492398684,-0.78909213059079,-0.784223074122368,-0.789217332876053,-0.791085932001316,-0.790448133084382
"152",26,"SITTING",-0.806012311114103,-0.815988742752564,-0.79854026070641,-0.796745748158462,-0.786480358894872,-0.778835722052564,-0.683097795017949,-0.709465550626923,-0.792528668942308,-0.780223125816667,-0.804106745541026,-0.810338022184615,-0.811428913356154,-0.807791837311538,-0.729894757284615,-0.702992055370513,-0.693480416535897,-0.714528692629487,-0.694423473435897,-0.679837006612821,-0.739619269623077,-0.751210898294872,-0.738504268152564,-0.735347603705128,-0.719931772992308,-0.686526599225641,-0.759340008842308,-0.756979584446154,-0.802478764051282,-0.806775648076923,-0.779641904205128,-0.778793688002564,-0.777861938025641,-0.774334739092308,-0.730452104780769,-0.740222960715385,-0.715114278689744,-0.739616060089744,-0.726894207846154,-0.747401046679487,-0.794118425717949,-0.795050439514103,-0.744287847251282,-0.748287240973718,-0.759627018196154,-0.737746512571795,-0.739189000425641,-0.743014884285897,-0.748772997607692,-0.771551822141026,-0.769639563166667,-0.765750919666667,-0.769402998298718,-0.777973966307692,-0.760344244166667,-0.739424913206128,-0.74415019725641,-0.758578893825,-0.751603101282051,-0.767181351589744,-0.798930399423077,-0.792543304153846,-0.801309412166667,-0.794649211423077
"153",26,"STANDING",-0.748685558013514,-0.749599316068919,-0.759276404855405,-0.731067756828378,-0.732113969859459,-0.745831742040541,-0.766422294144595,-0.750952700340541,-0.781345399337838,-0.774135248824324,-0.776755024297297,-0.779260901675676,-0.773627170087838,-0.76084468572973,-0.757922629778378,-0.780554754862162,-0.784342323259459,-0.7976907595,-0.794781923210676,-0.788045832227027,-0.757001108962162,-0.75313066408446,-0.715806159824324,-0.731924288824324,-0.744421971010811,-0.75938686854054,-0.783904997635135,-0.787805421364865,-0.788378596333784,-0.78909669997973,-0.783098466016216,-0.754887564490541,-0.755014510787838,-0.766715013714865,-0.754927512986487,-0.769512060418919,-0.798916317537838,-0.800858102395946,-0.802436719228378,-0.802918142351351,-0.803688488486486,-0.803753793891892,-0.7196257065,-0.71234738790973,-0.730000918797297,-0.744354478797297,-0.757875808364865,-0.741172279297297,-0.792447990594595,-0.787873006513514,-0.7787603034,-0.748665995663378,-0.714791470803378,-0.729131781040541,-0.739765170275676,-0.753746305901351,-0.783440858243243,-0.784519503108108,-0.799258113816216,-0.802890839714865,-0.802284743109459,-0.798417133608108,-0.784531356908108,-0.784800011248649
"154",26,"WALKING",-0.31598203520339,-0.332218463774576,-0.356132073067797,-0.346279406932203,-0.366573926459322,-0.357297360237288,-0.395080290525424,-0.419233249864407,-0.333820572313559,-0.340770635694915,-0.320334871711864,-0.32457784530678,-0.329386381320339,-0.317410240779661,-0.412303032487627,-0.39606024361017,-0.402978560966102,-0.425741500559322,-0.408761951254237,-0.397491989474576,-0.375576111077966,-0.368725842627119,-0.363875528677966,-0.39518085769322,-0.401356991813559,-0.389224025557627,-0.267518208015254,-0.285317051033898,-0.314727213198305,-0.296931023745763,-0.314188502372881,-0.317653941711864,-0.310493135457627,-0.312548559338983,-0.280641034710169,-0.289773003508475,-0.407591423610169,-0.36729195461017,-0.374282827474576,-0.377267240389831,-0.30867843810339,-0.309459573457627,-0.27144407340678,-0.263605602186441,-0.285887269271186,-0.270725630745763,-0.254630373186441,-0.257842755305085,-0.303652273322034,-0.296498180686441,-0.29922036259322,-0.295056003732203,-0.274712799711864,-0.275072321640678,-0.283769810067797,-0.282583845457627,-0.281928938135593,-0.259406726050847,-0.374047840174576,-0.383298642808475,-0.357110391440678,-0.333376634281356,-0.339690718966102,-0.330407815288136
"155",26,"WALKING_DOWNSTAIRS",-0.063558225532,-0.068405336498,-0.05764703292,-0.0567624122,-0.103857307816,-0.135587036214,-0.1742292113,-0.1626963526,-0.120307206844,-0.119215698454,-0.12631125746,-0.1185396323,-0.094788248072,-0.081677742762,-0.16417237672,-0.21780504616,-0.19556774771,-0.192697071928,-0.205050981624,-0.178196804714,-0.111036820022,-0.10903524506,-0.13862843654,-0.156584041366,-0.137529707742,-0.1754813771,-0.225636940073,-0.21119568378,-0.195799680176,-0.1851499604748,-0.173655842118,-0.170265359382,-0.20084021514,-0.2410330017476,-0.25026972402,-0.260567618872,-0.2081046258,-0.208472107072,-0.165848027216,-0.18482610056,-0.15902605828,-0.15363141923,-0.28561850749,-0.289923550856,-0.27882462716,-0.28272546006,-0.288460134084,-0.278093513822,-0.17824927288,-0.155135341836,-0.2250484006,-0.2575147883,-0.262772564906,-0.28971631436,-0.28850692972,-0.296458845929,-0.22375265964,-0.231511712462,-0.177145078284,-0.158071608764,-0.17262959284,-0.215797536592,-0.19451321095602,-0.15904324072
"156",26,"WALKING_UPSTAIRS",-0.4480735168,-0.429539907509091,-0.43078961674,-0.463509081310909,-0.456302545976364,-0.419171664303636,-0.350519724472727,-0.339158822066,-0.417353155036364,-0.404828163945455,-0.405850471443636,-0.411450963127273,-0.43295282044,-0.462632045290909,-0.326040035992364,-0.295308691223091,-0.263222164527273,-0.266115515054545,-0.285189336730909,-0.289280517690909,-0.420757476498182,-0.411136135605455,-0.437866882372727,-0.398396308527273,-0.370216631618182,-0.334150486789091,-0.385562466085455,-0.401956742654545,-0.277313040609091,-0.267865998836364,-0.262932657609091,-0.279404159745455,-0.291041599490909,-0.273736360909091,-0.368241127727273,-0.379829168127273,-0.276784586981818,-0.280227992909091,-0.302015350121818,-0.282731703856364,-0.414974045781818,-0.391099576969091,-0.284696191387273,-0.312420902872727,-0.306977788234545,-0.329839439361818,-0.376422323301818,-0.36141901482,-0.377755984345455,-0.411217512072727,-0.2899854306,-0.269480329730909,-0.296022655425455,-0.292817741654545,-0.260510906336364,-0.272808486436364,-0.380617547723636,-0.381760771914727,-0.317618355701818,-0.301518295521818,-0.300375335087273,-0.276810764409091,-0.258094598885455,-0.282135623390909
"157",27,"LAYING",-0.793927218918919,-0.802301330675676,-0.797518265581081,-0.800003577581081,-0.79606253927027,-0.801826063878378,-0.762082460675676,-0.762271477255405,-0.746500721432432,-0.748765181337838,-0.764795123054054,-0.777943426810811,-0.781114828783784,-0.788276884445946,-0.763536113020676,-0.76317562835,-0.774813838956757,-0.778407689122973,-0.751046950956757,-0.775877854681081,-0.801836067310811,-0.796347690689189,-0.793588990081081,-0.791467831162162,-0.790005180851351,-0.760902285527027,-0.713362343652703,-0.724465816991892,-0.787273095395946,-0.802074358164865,-0.806915284527027,-0.804859890295541,-0.80505282745,-0.805487972645946,-0.743017132885135,-0.737520081544595,-0.772684251987838,-0.774240778621351,-0.792209625390541,-0.79116240182027,-0.737088776864865,-0.731377811378378,-0.779397571627027,-0.78086493427973,-0.780097128760392,-0.742128995482973,-0.729495677658108,-0.740917333954054,-0.731094297391892,-0.726287897986487,-0.803356112031892,-0.806994936663514,-0.810288218298649,-0.80901499652027,-0.808432726829054,-0.782991978007297,-0.710150633523919,-0.717848619655405,-0.790096237531081,-0.768766108935135,-0.780679172395946,-0.788764321120689,-0.791056797771757,-0.78882838974973
"158",27,"SITTING",-0.795693720815714,-0.796889463785714,-0.795933440072857,-0.78964788493,-0.796813585318571,-0.794552727574286,-0.750399790524286,-0.718327861742857,-0.78169834283,-0.7950408315,-0.790687462183286,-0.7912017424,-0.78467727852,-0.794929521857143,-0.706195274597143,-0.736051871657143,-0.697084530342857,-0.708018100928571,-0.757707334531429,-0.7476100717,-0.79609944762,-0.804316348575714,-0.768395068966143,-0.751428409532857,-0.765635756952857,-0.778085327618571,-0.748598941784286,-0.750142791177143,-0.7905583983,-0.796563103257143,-0.791045088812857,-0.781959576357143,-0.784749863071429,-0.775232920357143,-0.73737553279,-0.754336964957143,-0.724284284971429,-0.7334002318,-0.720368279471429,-0.708421521542857,-0.781777545984286,-0.76618709387,-0.752047978414286,-0.745058741898571,-0.743510931815286,-0.778104243014286,-0.765574402132857,-0.74398349963,-0.764589470608571,-0.805791079308571,-0.780812944914286,-0.780812451292857,-0.757166462388571,-0.7593347682,-0.759847962985714,-0.7741436995,-0.783276408548571,-0.783183175725714,-0.737455347714286,-0.7622976604,-0.765013758042857,-0.7696365879,-0.7678631692,-0.788885587671429
"159",27,"STANDING",-0.78933035365375,-0.78839952543,-0.76040103633,-0.747760281375,-0.75012908153,-0.751120643014576,-0.73001662889875,-0.7525277266125,-0.81111130777,-0.80685294326375,-0.80072428611,-0.7977769523125,-0.7838216844775,-0.784424228585375,-0.75483330461875,-0.74371541015375,-0.79807448991125,-0.79932927987375,-0.72907098423625,-0.74830979776375,-0.74027883208,-0.72903033931,-0.740566363675,-0.73701329907875,-0.7249068946275,-0.71209004051,-0.7899975293,-0.7922369814875,-0.80673947672625,-0.80678348494,-0.7924351161375,-0.78426263083,-0.78371731625625,-0.78141195527375,-0.7523395857625,-0.751783509975,-0.79258483943875,-0.79156669247375,-0.81720281751625,-0.81897887564875,-0.8097849358125,-0.81441928901875,-0.737184312239,-0.737449508765,-0.73892342315,-0.7320288623025,-0.7297316635125,-0.7548774245875,-0.7908533002425,-0.787484572435,-0.7660423976525,-0.75322714621375,-0.74988164315625,-0.74813650390375,-0.7377364970235,-0.725309068028512,-0.74082498355,-0.764119701725,-0.8171402961175,-0.81476673235,-0.81247191249875,-0.81369491748025,-0.80325587394875,-0.802657116753875
"160",27,"WALKING",-0.330302566977193,-0.318757368284211,-0.334630562657895,-0.345661298322807,-0.347500527764912,-0.383032995017544,-0.398421642485965,-0.407508223473684,-0.341268805015789,-0.344270773649123,-0.363238192526316,-0.316660582673684,-0.345241134894737,-0.353343272219298,-0.410347346263158,-0.390311418760825,-0.382436185557895,-0.366231019807018,-0.37357144668421,-0.390439771914035,-0.396137750964912,-0.385788427859649,-0.36826773022807,-0.35998939642807,-0.389500574333333,-0.401204100978947,-0.300883059035088,-0.293010510719298,-0.318525109526316,-0.312772613007018,-0.302841400333333,-0.295960863961404,-0.28261335497193,-0.265822638631579,-0.253864807859649,-0.259185410561403,-0.391319638877193,-0.383201683421053,-0.362642599136842,-0.361887833330351,-0.343668870701754,-0.355331645531579,-0.254138953684211,-0.272707843122807,-0.264381335473684,-0.273021752081579,-0.261864729168421,-0.246527908368421,-0.313925566631579,-0.356279841485965,-0.277787198219298,-0.277237096298246,-0.275711104192982,-0.263190559434737,-0.253685099438597,-0.256212539175439,-0.269579904280702,-0.269459213231579,-0.367447702473684,-0.344871539429825,-0.343061309596491,-0.329715413263158,-0.335446548247368,-0.336193598894737
